Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,TotalPrice,TotalCost
7031,US-2026-120019,16-02-2026,21-02-2026,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Fairfield,Connecticut,6824,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",14.99,1,0,7.3451,7.6449,6.11592
7032,US-2026-159149,17-02-2026,19-02-2026,First Class,CR-12820,Cyra Reiten,Home Office,United States,Houston,Texas,77041,Central,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",89.0664,1,0.32,-17.0274,105.7738,84.61904
7033,US-2026-109085,17-02-2026,20-02-2026,First Class,CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43,5,0.3,-12.849,182.3958,145.91664
7034,US-2026-109085,17-02-2026,20-02-2026,First Class,CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373,East,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,30.144,2,0.2,8.2896,10.8272,8.66176
7035,US-2026-109085,17-02-2026,20-02-2026,First Class,CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373,East,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,5,0.4,-106.393,112.3926,89.91408
7036,US-2026-154039,17-02-2026,22-02-2026,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Chicago,Illinois,60653,Central,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",480.96,3,0.5,-269.3376,249.9325333,199.9460267
7037,US-2026-159149,17-02-2026,19-02-2026,First Class,CR-12820,Cyra Reiten,Home Office,United States,Houston,Texas,77041,Central,OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",175.44,6,0.2,52.632,20.43466667,16.34773333
7038,US-2026-109085,17-02-2026,20-02-2026,First Class,CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373,East,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.715,5,0.7,-4.7625,1.9555,1.5644
7039,US-2026-132647,17-02-2026,23-02-2026,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Perth Amboy,New Jersey,8861,East,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0,5.7624,2.9988,2.39904
7040,US-2026-132647,17-02-2026,23-02-2026,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Perth Amboy,New Jersey,8861,East,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,166.45,5,0,39.948,25.3004,20.24032
7041,US-2026-159149,17-02-2026,19-02-2026,First Class,CR-12820,Cyra Reiten,Home Office,United States,Houston,Texas,77041,Central,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438.336,4,0.2,-87.6672,131.4508,105.16064
7042,US-2026-109085,17-02-2026,20-02-2026,First Class,CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373,East,TEC-PH-10000526,Technology,Phones,Vtech CS6719,57.594,1,0.4,-11.5188,68.7128,54.97024
7043,US-2026-154039,17-02-2026,22-02-2026,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Chicago,Illinois,60653,Central,TEC-PH-10002789,Technology,Phones,LG Exalt,124.792,1,0.2,10.9193,113.6727,90.93816
7044,US-2026-163195,17-02-2026,21-02-2026,Second Class,LL-16840,Lauren Leatherbury,Consumer,United States,Lafayette,Louisiana,70506,South,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,29.16,3,0,8.4564,6.9012,5.52096
7045,US-2026-164707,18-02-2026,21-02-2026,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West,OFF-LA-10004345,Office Supplies,Labels,Avery 493,9.82,2,0,4.8118,2.5041,2.00328
7046,US-2026-164707,18-02-2026,21-02-2026,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,109.53,3,0,47.0979,20.8107,16.64856
7047,US-2026-164707,18-02-2026,21-02-2026,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,167.976,3,0.2,10.4985,52.42583333,41.94066667
7048,US-2026-134838,19-02-2026,20-02-2026,First Class,ED-13885,Emily Ducich,Home Office,United States,Los Angeles,California,90045,West,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,44.67,3,0,12.0609,10.8697,8.69576
7049,US-2026-122693,19-02-2026,21-02-2026,Second Class,NH-18610,Nicole Hansen,Corporate,United States,Roswell,Georgia,30076,South,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,1245.86,7,0,361.2994,126.3658,101.09264
7050,US-2026-134838,19-02-2026,20-02-2026,First Class,ED-13885,Emily Ducich,Home Office,United States,Los Angeles,California,90045,West,OFF-AR-10000634,Office Supplies,Art,Newell 320,12.84,3,0,3.4668,3.1244,2.49952
7051,US-2026-166415,19-02-2026,23-02-2026,Standard Class,ME-17725,Max Engle,Consumer,United States,Seattle,Washington,98103,West,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,11.22,3,0,0.2244,3.6652,2.93216
7052,US-2026-135937,20-02-2026,27-02-2026,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234,West,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",68.704,2,0.2,16.3172,26.0934,20.87472
7053,US-2026-105809,20-02-2026,23-02-2026,First Class,HW-14935,Helen Wasserman,Corporate,United States,San Diego,California,92105,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",22.23,1,0,7.3359,14.8941,11.91528
7054,US-2026-135937,20-02-2026,27-02-2026,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234,West,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,386.91,9,0.5,-185.7168,63.56964444,50.85571556
7055,US-2026-150525,20-02-2026,25-02-2026,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Muskogee,Oklahoma,74403,Central,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,13.11,3,0,3.4086,3.2338,2.58704
7056,US-2026-150525,20-02-2026,25-02-2026,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Muskogee,Oklahoma,74403,Central,OFF-AR-10002375,Office Supplies,Art,Newell 351,6.56,2,0,1.9024,2.3288,1.86304
7057,US-2026-135937,20-02-2026,27-02-2026,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234,West,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,10.64,5,0.2,3.857,1.3166,1.05328
7058,US-2026-105445,20-02-2026,25-02-2026,Second Class,BP-11095,Bart Pistole,Corporate,United States,Louisville,Colorado,80027,West,OFF-FA-10001229,Office Supplies,Fasteners,Staples,9.432,3,0.2,3.0654,2.055533333,1.644426667
7059,US-2026-135937,20-02-2026,27-02-2026,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234,West,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,51.168,2,0.2,-6.396,28.682,22.9456
7060,US-2026-135937,20-02-2026,27-02-2026,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234,West,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,31.992,1,0.2,4.7988,26.9932,21.59456
7061,US-2026-105809,20-02-2026,23-02-2026,First Class,HW-14935,Helen Wasserman,Corporate,United States,San Diego,California,92105,West,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,215.968,2,0.2,18.8972,98.4354,78.74832
7062,US-2026-135937,20-02-2026,27-02-2026,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234,West,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,333.576,3,0.2,25.0182,102.7859333,82.22874667
7063,US-2026-124940,21-02-2026,26-02-2026,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Carrollton,Texas,75007,Central,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,47.904,1,0.2,-2.994,50.698,40.5584
7064,US-2026-136007,23-02-2026,02-03-2026,Standard Class,AC-10615,Ann Chong,Corporate,United States,Seattle,Washington,98115,West,OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,8.4,5,0,0.336,1.6128,1.29024
7065,US-2026-104647,23-02-2026,01-03-2026,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",37.44,6,0,16.848,3.432,2.7456
7066,US-2026-136007,23-02-2026,02-03-2026,Standard Class,AC-10615,Ann Chong,Corporate,United States,Seattle,Washington,98115,West,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,71.96,5,0.2,25.186,9.3148,7.45184
7067,US-2026-111374,24-02-2026,28-02-2026,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",4.956,4,0.7,-3.7996,2.0139,1.61112
7068,US-2026-127397,24-02-2026,28-02-2026,Standard Class,ES-14080,Erin Smith,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,123.92,5,0.2,38.725,16.999,13.5992
7069,US-2026-127397,24-02-2026,28-02-2026,Standard Class,ES-14080,Erin Smith,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1319.8,5,0.2,214.4675,221.0265,176.8212
7070,US-2026-134642,25-02-2026,01-03-2026,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Greenville,North Carolina,27834,South,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,5,0.2,5.798,45.1844,36.14752
7071,US-2026-134642,25-02-2026,01-03-2026,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Greenville,North Carolina,27834,South,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",196.784,2,0.2,-22.1382,109.3611,87.48888
7072,US-2026-125878,25-02-2026,02-03-2026,Standard Class,MH-18025,Michelle Huthwaite,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.8,-3.0396,1.342533333,1.074026667
7073,US-2026-117212,26-02-2026,28-02-2026,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,90036,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.224,3,0.2,89.2224,267.6005333,214.0804267
7074,US-2026-121258,26-02-2026,03-03-2026,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Costa Mesa,California,92627,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0,15.6332,38.1634,30.53072
7075,US-2026-121706,26-02-2026,02-03-2026,Standard Class,BM-11140,Becky Martin,Consumer,United States,Santa Barbara,California,93101,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,356.79,7,0,99.9012,36.6984,29.35872
7076,US-2026-117212,26-02-2026,28-02-2026,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,90036,West,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,81.92,4,0,22.1184,14.9504,11.96032
7077,US-2026-117212,26-02-2026,28-02-2026,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,90036,West,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,23.12,4,0,11.3288,2.9478,2.35824
7078,US-2026-117212,26-02-2026,28-02-2026,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,90036,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,223.92,4,0,109.7208,28.5498,22.83984
7079,US-2026-121258,26-02-2026,03-03-2026,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Costa Mesa,California,92627,West,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.6,4,0,13.32,4.07,3.256
7080,US-2026-121258,26-02-2026,03-03-2026,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Costa Mesa,California,92627,West,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,258.576,2,0.2,19.3932,119.4914,95.59312
7081,US-2026-117212,26-02-2026,28-02-2026,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,90036,West,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,889.536,8,0.2,66.7152,102.8276,82.26208
7082,US-2026-101959,28-02-2026,06-03-2026,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Middletown,Connecticut,6457,East,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,9.84,2,0,4.7232,2.5584,2.04672
7083,US-2026-101959,28-02-2026,06-03-2026,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Middletown,Connecticut,6457,East,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",7.78,1,0,3.501,4.279,3.4232
7084,US-2026-104885,02-03-2026,08-03-2026,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711,East,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",441.96,2,0,101.6508,170.1546,136.12368
7085,US-2026-104885,02-03-2026,08-03-2026,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,3,0,15.4752,14.6816,11.74528
7086,US-2026-152261,02-03-2026,06-03-2026,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Cuyahoga Falls,Ohio,44221,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,18.528,4,0.7,-12.352,7.545,6.036
7087,US-2026-146024,02-03-2026,08-03-2026,Standard Class,SC-20770,Stewart Carmichael,Corporate,United States,Dallas,Texas,75081,Central,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,12.222,7,0.8,-20.1663,4.512614286,3.610091429
7088,US-2026-124114,02-03-2026,02-03-2026,Same Day,RS-19765,Roland Schwarz,Corporate,United States,Waco,Texas,76706,Central,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,0.556,1,0.8,-0.9452,0.7012,0.56096
7089,US-2026-155712,02-03-2026,08-03-2026,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,90008,West,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.648,2,0.2,33.64,36.904,29.5232
7090,US-2026-104885,02-03-2026,08-03-2026,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711,East,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,57.96,7,0,27.2412,4.3884,3.51072
7091,US-2026-104885,02-03-2026,08-03-2026,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711,East,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,68.04,6,0,33.3396,5.7834,4.62672
7092,US-2026-146024,02-03-2026,08-03-2026,Standard Class,SC-20770,Stewart Carmichael,Corporate,United States,Dallas,Texas,75081,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,6.976,4,0.2,-1.3952,2.0428,1.63424
7093,US-2026-163902,02-03-2026,08-03-2026,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Los Angeles,California,90045,West,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,479.94,6,0,52.7934,71.1911,56.95288
7094,US-2026-163902,02-03-2026,08-03-2026,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Los Angeles,California,90045,West,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,196.776,3,0.2,14.7582,60.60593333,48.48474667
7095,US-2026-111815,03-03-2026,10-03-2026,Standard Class,EP-13915,Emily Phan,Consumer,United States,Dearborn Heights,Michigan,48127,Central,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,180.98,1,0,47.0548,133.9252,107.14016
7096,US-2026-123085,03-03-2026,08-03-2026,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Los Angeles,California,90008,West,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,170.352,3,0.2,-17.0352,62.39573333,49.91658667
7097,US-2026-117513,03-03-2026,08-03-2026,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,90004,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.672,7,0.2,-14.9877,59.20852857,47.36682286
7098,US-2026-121804,03-03-2026,08-03-2026,Standard Class,LP-17095,Liz Preis,Consumer,United States,Murray,Kentucky,42071,South,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,72.8,5,0,19.656,10.6288,8.50304
7099,US-2026-127621,03-03-2026,07-03-2026,Standard Class,RE-19450,Richard Eichhorn,Consumer,United States,Dallas,Texas,75081,Central,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",26.88,8,0.2,9.744,2.117,1.6936
7100,US-2026-123085,03-03-2026,08-03-2026,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,1049.44,8,0,440.7648,76.0844,60.86752
7101,US-2026-111815,03-03-2026,10-03-2026,Standard Class,EP-13915,Emily Phan,Consumer,United States,Dearborn Heights,Michigan,48127,Central,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,99.98,2,0,42.9914,28.4943,22.79544
7102,US-2026-119816,04-03-2026,06-03-2026,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Houston,Texas,77095,Central,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",103.5,5,0.6,-77.625,36.105,28.884
7103,US-2026-110478,04-03-2026,09-03-2026,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90045,West,OFF-AR-10001573,Office Supplies,Art,American Pencil,9.32,4,0,2.7028,1.6543,1.32344
7104,US-2026-110478,04-03-2026,09-03-2026,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90045,West,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",15.25,1,0,7.015,8.235,6.588
7105,US-2026-119816,04-03-2026,06-03-2026,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Houston,Texas,77095,Central,OFF-LA-10002381,Office Supplies,Labels,Avery 497,2.464,1,0.2,0.8624,1.4016,1.12128
7106,US-2026-142174,04-03-2026,09-03-2026,Standard Class,DP-13000,Darren Powers,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,89.568,2,0.2,32.4684,28.4498,22.75984
7107,US-2026-119816,04-03-2026,06-03-2026,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Houston,Texas,77095,Central,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,8.72,1,0.2,0.654,7.866,6.2928
7108,US-2026-161046,05-03-2026,05-03-2026,Same Day,CB-12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,38671,South,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,262.24,2,0,78.672,91.784,73.4272
