order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,quantity,sales,discount,profit,cost,SalesOutlier
CA-2016-106950,2016-09-02,2016-09-06,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,9.0,309.456,0.2,34.8138,274.6422,0
US-2015-131359,2015-10-30,2015-11-02,Second Class,FA-14230,Frank Atkinson,Corporate,United States,Denver,Colorado,80219,West,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,1.0,439.992,0.2,164.997,274.995,0
CA-2015-105690,2015-11-21,2015-11-26,Second Class,CA-11965,Carol Adams,Corporate,United States,Port Arthur,Texas,77642,Central,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,1.0,439.992,0.2,164.997,274.995,0
CA-2014-124478,2014-08-08,2014-08-12,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,1.0,549.99,0.0,274.995,274.995,0
CA-2015-121783,2015-11-10,2015-11-14,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,1.0,549.99,0.0,274.995,274.995,0
CA-2017-144463,2017-01-01,2017-01-05,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",11.0,474.43,0.0,199.2606,275.1694,0
US-2016-128902,2016-03-11,2016-03-15,Standard Class,MB-18085,Mick Brown,Consumer,United States,Vineland,New Jersey,8360,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,2.0,244.006,0.3,-31.3722,275.3782,0
CA-2015-137512,2015-05-07,2015-05-12,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Allen,Texas,75002,Central,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,2.0,244.006,0.3,-31.3722,275.3782,0
CA-2016-105459,2016-08-12,2016-08-17,Second Class,NP-18700,Nora Preis,Consumer,United States,New York City,New York,10024,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,2.0,209.148,0.4,-66.2302,275.3782,0
CA-2015-122210,2015-11-30,2015-12-04,Standard Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,3.0,152.991,0.7,-122.3928,275.3838,0
CA-2016-161389,2016-12-05,2016-12-10,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,3.0,407.976,0.2,132.5922,275.3838,0
CA-2016-158694,2016-11-10,2016-11-13,Second Class,AI-10855,Arianne Irving,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",9.0,467.46,0.0,191.6586,275.8014,0
US-2017-155425,2017-11-10,2017-11-11,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,6.0,239.952,0.2,-35.9928,275.9448,0
CA-2017-166576,2017-05-16,2017-05-18,First Class,JM-15865,John Murray,Consumer,United States,Akron,Ohio,44312,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",2.0,221.024,0.2,-55.256,276.28,0
CA-2015-130365,2015-04-25,2015-04-29,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Illinois,60505,Central,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",2.0,221.024,0.2,-55.256,276.28,0
CA-2014-169642,2014-07-27,2014-07-30,Second Class,BB-10990,Barry Blumstein,Corporate,United States,Los Angeles,California,90036,West,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",2.0,276.28,0.0,0.0,276.28,0
CA-2017-166835,2017-11-12,2017-11-14,Second Class,DK-13375,Dennis Kane,Consumer,United States,Lancaster,Pennsylvania,17602,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",2.0,221.024,0.2,-55.256,276.28,0
CA-2015-112711,2015-07-12,2015-07-18,Standard Class,FM-14380,Fred McMath,Consumer,United States,Amarillo,Texas,79109,Central,TEC-PH-10000526,Technology,Phones,Vtech CS6719,4.0,307.168,0.2,30.7168,276.4512,0
CA-2014-119172,2014-05-11,2014-05-15,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Chicago,Illinois,60610,Central,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,9.0,104.58,0.8,-172.557,277.137,0
CA-2017-137624,2017-11-10,2017-11-17,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Los Angeles,California,90008,West,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",2.0,241.424,0.2,-36.2136,277.6376,0
CA-2017-144491,2017-03-27,2017-03-31,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",2.0,211.246,0.3,-66.3916,277.6376,0
CA-2017-122196,2017-09-22,2017-09-24,First Class,CA-12265,Christina Anderson,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10004977,Technology,Phones,GE 30524EE4,2.0,391.98,0.0,113.6742,278.3058,0
CA-2014-167199,2014-01-06,2014-01-10,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,TEC-PH-10004977,Technology,Phones,GE 30524EE4,2.0,391.98,0.0,113.6742,278.3058,0
CA-2015-128608,2015-01-12,2015-01-17,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,43615,East,TEC-PH-10004977,Technology,Phones,GE 30524EE4,2.0,235.188,0.4,-43.1178,278.3058,0
US-2015-147242,2015-09-10,2015-09-14,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Revere,Massachusetts,2151,East,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,2.0,361.96,0.0,83.2508,278.7092,0
CA-2016-113845,2016-11-20,2016-11-25,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,32839,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,2.0,289.568,0.2,10.8588,278.7092,0
CA-2015-121188,2015-08-28,2015-09-04,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,2.0,307.666,0.15,28.9568,278.7092,0
US-2017-119662,2017-11-13,2017-11-16,First Class,CS-12400,Christopher Schild,Home Office,United States,Chicago,Illinois,60623,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,3.0,230.376,0.2,-48.9549,279.3309,0
CA-2016-155551,2016-04-18,2016-04-23,Standard Class,CR-12580,Clay Rozendal,Home Office,United States,Elmhurst,Illinois,60126,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,3.0,230.376,0.2,-48.9549,279.3309,0
CA-2014-168368,2014-02-11,2014-02-15,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",3.0,332.94,0.0,53.2704,279.6696,0
CA-2016-107146,2016-06-17,2016-06-19,First Class,LC-16885,Lena Creighton,Consumer,United States,Longmont,Colorado,80501,West,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",3.0,266.352,0.2,-13.3176,279.6696,0
CA-2016-130162,2016-10-28,2016-10-31,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,90032,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,3.0,302.376,0.2,22.6782,279.6978,0
CA-2016-160745,2016-12-11,2016-12-16,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Vancouver,Washington,98661,West,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,3.0,302.376,0.2,22.6782,279.6978,0
CA-2017-118885,2017-12-29,2018-01-02,Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,3.0,302.376,0.2,22.6782,279.6978,0
CA-2017-100202,2016-12-31,2017-01-05,Standard Class,BD-11620,Brian DeCherney,Consumer,United States,Anaheim,California,92804,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,3.0,302.376,0.2,22.6782,279.6978,0
CA-2017-138975,2017-05-19,2017-05-23,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,30318,South,TEC-PH-10004389,Technology,Phones,Nokia Lumia 925,3.0,377.97,0.0,98.2722,279.6978,0
US-2017-116897,2017-05-27,2017-05-29,First Class,JG-15160,James Galang,Consumer,United States,Pocatello,Idaho,83201,West,TEC-PH-10004389,Technology,Phones,Nokia Lumia 925,3.0,302.376,0.2,22.6782,279.6978,0
CA-2014-100881,2014-03-28,2014-03-31,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Albuquerque,New Mexico,87105,West,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,3.0,302.376,0.2,22.6782,279.6978,0
CA-2017-111220,2017-09-02,2017-09-08,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653,Central,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",5.0,235.92,0.2,-44.235,280.155,0
US-2016-155103,2016-12-02,2016-12-07,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,New York City,New York,10024,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,3.0,415.176,0.2,134.9322,280.2438,0
CA-2017-142636,2017-11-03,2017-11-07,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Seattle,Washington,98105,West,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,4.0,307.136,0.2,26.8744,280.2616,0
CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,11.0,384.45,0.0,103.8015,280.6485,0
CA-2017-122994,2017-02-06,2017-02-09,First Class,MV-17485,Mark Van Huff,Consumer,United States,Arlington,Virginia,22204,South,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",3.0,359.97,0.0,79.1934,280.7766,0
CA-2014-119144,2014-11-16,2014-11-18,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",3.0,305.9745,0.15,25.1979,280.7766,0
CA-2017-135377,2017-12-13,2017-12-18,Standard Class,BP-11095,Bart Pistole,Corporate,United States,New York City,New York,10024,East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",3.0,287.976,0.2,7.1994,280.7766,0
CA-2016-157707,2016-10-10,2016-10-12,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,FUR-BO-10001567,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",3.0,90.882,0.7,-190.8522,281.7342,0
CA-2015-150875,2015-11-16,2015-11-20,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Boise,Idaho,83704,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,3.0,304.776,0.2,22.8582,281.9178,0
CA-2016-133669,2016-10-21,2016-10-27,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Columbus,Ohio,43229,East,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,8.0,235.152,0.4,-47.0304,282.1824,0
CA-2017-160325,2017-09-24,2017-09-24,Same Day,BP-11095,Bart Pistole,Corporate,United States,Lawrence,Massachusetts,1841,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,2.0,391.98,0.0,109.7544,282.2256,0
CA-2016-108105,2016-02-16,2016-02-23,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Henderson,Kentucky,42420,South,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,4.0,318.08,0.0,34.9888,283.0912,0
CA-2015-115798,2015-11-13,2015-11-19,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Newark,Delaware,19711,East,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,3.0,377.97,0.0,94.4925,283.4775,0
CA-2016-155005,2016-06-13,2016-06-15,Second Class,SC-20050,Sample Company A,Home Office,United States,Jackson,Michigan,49201,Central,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,3.0,377.97,0.0,94.4925,283.4775,0
CA-2015-129525,2015-11-15,2015-11-20,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,Toledo,Ohio,43615,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",13.0,166.92,0.7,-116.844,283.764,0
CA-2015-123232,2015-12-14,2015-12-16,Second Class,DJ-13630,Doug Jacobs,Consumer,United States,Portland,Oregon,97206,West,TEC-PH-10001051,Technology,Phones,HTC One,4.0,319.968,0.2,35.9964,283.9716,0
CA-2014-102330,2014-12-29,2015-01-03,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,94513,West,TEC-PH-10001051,Technology,Phones,HTC One,4.0,319.968,0.2,35.9964,283.9716,0
CA-2016-133368,2016-01-14,2016-01-20,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Concord,North Carolina,28027,South,FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,8.0,315.776,0.2,31.5776,284.1984,0
US-2016-103674,2016-12-06,2016-12-10,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Los Angeles,California,90032,West,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,14.0,437.472,0.2,153.1152,284.3568,0
CA-2016-160745,2016-12-11,2016-12-16,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Vancouver,Washington,98661,West,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,4.0,316.0,0.0,31.6,284.4,0
CA-2016-106558,2016-01-17,2016-01-21,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Columbus,Georgia,31907,South,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,4.0,316.0,0.0,31.6,284.4,0
CA-2015-119627,2015-08-17,2015-08-23,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345,West,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,4.0,252.8,0.2,-31.6,284.4,0
CA-2017-118003,2017-12-04,2017-12-10,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Paterson,New Jersey,7501,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,3.0,302.94,0.0,18.1764,284.7636,0
CA-2014-138681,2014-12-20,2014-12-22,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,3.0,242.352,0.2,-42.4116,284.7636,0
CA-2017-117667,2017-12-04,2017-12-09,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,4.0,255.968,0.2,-28.7964,284.7644,0
CA-2015-152891,2015-10-25,2015-10-30,Standard Class,TB-21625,Trudy Brown,Consumer,United States,San Francisco,California,94110,West,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,3.0,253.176,0.2,-31.647,284.823,0
US-2016-120929,2016-03-18,2016-03-21,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Memphis,Tennessee,38109,South,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,3.0,189.882,0.4,-94.941,284.823,0
CA-2014-169775,2014-08-29,2014-09-02,Second Class,RA-19945,Ryan Akin,Consumer,United States,Miami,Florida,33178,South,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,3.0,174.0585,0.45,-110.7645,284.823,0
CA-2014-123295,2014-07-18,2014-07-18,Same Day,AH-10120,Adrian Hane,Home Office,United States,Tucson,Arizona,85705,West,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,4.0,259.136,0.2,-25.9136,285.0496,0
CA-2017-116946,2017-12-19,2017-12-23,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Parker,Colorado,80134,West,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,7.0,102.018,0.7,-183.6324,285.6504,0
CA-2016-140501,2016-06-23,2016-06-28,Standard Class,IM-15070,Irene Maddox,Consumer,United States,New York City,New York,10009,East,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,5.0,324.9,0.0,38.988,285.912,0
US-2017-140907,2017-12-10,2017-12-12,Second Class,BP-11185,Ben Peterman,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,5.0,324.9,0.0,38.988,285.912,0
CA-2017-121293,2017-07-25,2017-07-28,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,5.0,259.92,0.2,-25.992,285.912,0
US-2017-139969,2017-11-19,2017-11-26,Standard Class,AF-10870,Art Ferguson,Consumer,United States,College Station,Texas,77840,Central,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,3.0,233.058,0.3,-53.2704,286.3284,0
CA-2014-116834,2014-10-11,2014-10-16,Standard Class,Dp-13240,Dean percer,Home Office,United States,Seattle,Washington,98115,West,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,5.0,345.0,0.0,58.65,286.35,0
US-2017-121251,2017-03-26,2017-03-27,First Class,GM-14440,Gary McGarr,Consumer,United States,New York City,New York,10009,East,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",2.0,257.568,0.2,-28.9764,286.5444,0
CA-2016-123337,2016-09-16,2016-09-22,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",2.0,273.666,0.15,-12.8784,286.5444,0
CA-2017-163125,2017-10-09,2017-10-11,Second Class,MB-17305,Maria Bertelson,Consumer,United States,League City,Texas,77573,Central,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,3.0,254.058,0.3,-32.6646,286.7226,0
CA-2016-105781,2016-02-16,2016-02-20,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,New York City,New York,10024,East,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,3.0,326.646,0.1,39.9234,286.7226,0
CA-2017-148810,2017-06-26,2017-06-30,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Miami,Florida,33180,South,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,3.0,273.552,0.2,-13.6776,287.2296,0
CA-2017-111717,2017-10-10,2017-10-16,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Aurora,Illinois,60505,Central,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,3.0,239.358,0.3,-47.8716,287.2296,0
CA-2014-115161,2014-01-31,2014-02-02,First Class,LC-17050,Liz Carlisle,Consumer,United States,Mission Viejo,California,92691,West,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",2.0,290.666,0.15,3.4196,287.2464,0
CA-2016-140935,2016-11-10,2016-11-12,First Class,AB-10015,Aaron Bergman,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",2.0,341.96,0.0,54.7136,287.2464,0
CA-2014-169446,2014-12-19,2014-12-25,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623,Central,TEC-PH-10002817,Technology,Phones,RCA ViSYS 25425RE1 Corded phone,3.0,323.976,0.2,36.4473,287.5287,0
CA-2014-106810,2014-05-14,2014-05-20,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Saint Petersburg,Florida,33710,South,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,2.0,310.88,0.2,23.316,287.564,0
